tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0382383	movie	Yuva	Yuva	0	2004	\N	161	Action,Drama,Thriller	7.3	9656
tt0382625	movie	The Da Vinci Code	The Da Vinci Code	0	2006	\N	149	Mystery,Thriller	6.6	476311
tt0382765	movie	Jindabyne	Jindabyne	0	2006	\N	123	Crime,Drama,Mystery	6.3	7210
tt0382810	movie	Little Fish	Little Fish	0	2005	\N	114	Crime,Drama,Romance	6.1	9520
tt0382932	movie	Ratatouille	Ratatouille	0	2007	\N	111	Adventure,Animation,Comedy	8.1	902705
tt0383028	movie	Synecdoche, New York	Synecdoche, New York	0	2008	\N	124	Drama	7.5	102513
tt0383534	movie	Noel	Noel	0	2004	\N	96	Drama	6.1	11244
tt0383574	movie	Pirates of the Caribbean: Dead Man's Chest	Pirates of the Caribbean: Dead Man's Chest	0	2006	\N	151	Action,Adventure,Fantasy	7.4	805782
tt0383694	movie	Vera Drake	Vera Drake	0	2004	\N	125	Crime,Drama	7.6	28040
tt0383846	movie	When I Grow Up, I'll Be a Kangaroo	Kad porastem bicu Kengur	0	2004	\N	92	Comedy	8.4	12126
tt0384116	movie	G.O.R.A.	G.O.R.A.	0	2004	\N	127	Adventure,Comedy,Sci-Fi	8.0	69890
tt0384369	movie	Before the Fall	Napola - Elite für den Führer	0	2004	\N	110	Drama,Sport,Thriller	7.4	18845
tt0384488	movie	Saint Ralph	Saint Ralph	0	2004	\N	98	Comedy,Drama,Sport	7.3	6495
tt0384504	movie	Saving Face	Saving Face	0	2004	\N	91	Comedy,Drama,Romance	7.4	14667
tt0384537	movie	Silent Hill	Silent Hill	0	2006	\N	125	Horror,Mystery	6.5	254693
tt0384680	movie	The Weather Man	The Weather Man	0	2005	\N	102	Comedy,Drama	6.5	85207
tt0384686	movie	The White Countess	The White Countess	0	2005	\N	135	Drama,History,Romance	6.5	7232
tt0384793	movie	Accepted	Accepted	0	2006	\N	93	Comedy	6.4	143505
tt0384819	movie	Azumi	Azumi	0	2003	\N	128	Action,Adventure,Drama	6.7	15417
tt0385002	movie	Green Street Hooligans	Green Street	0	2005	\N	109	Crime,Drama,Sport	7.4	167864
tt0385004	movie	House of Flying Daggers	Shi mian mai fu	0	2004	\N	119	Action,Adventure,Drama	7.5	118509
tt0385017	movie	In My Father's Den	In My Father's Den	0	2004	\N	127	Drama,Mystery,Thriller	7.4	8013
tt0385056	movie	Lonesome Jim	Lonesome Jim	0	2005	\N	91	Comedy,Drama	6.5	8206
tt0385267	movie	In Good Company	In Good Company	0	2004	\N	109	Comedy,Drama,Romance	6.5	57593
tt0385277	movie	The Music Man	Santouri	0	2007	\N	107	Drama,Musical,Romance	7.5	9773
tt0385700	movie	Final Fantasy VII: Advent Children	Fainaru fantajî sebun adobento chirudoren	0	2005	\N	101	Action,Adventure,Animation	7.1	59191
tt0385705	movie	The Football Factory	The Football Factory	0	2004	\N	91	Crime,Drama,Sport	6.7	34039
tt0385726	movie	Glory Road	Glory Road	0	2006	\N	118	Biography,Drama,Sport	7.2	50317
tt0385752	movie	The Golden Compass	The Golden Compass	0	2007	\N	113	Adventure,Family,Fantasy	6.1	201441
tt0385880	movie	Monster House	Monster House	0	2006	\N	91	Animation,Comedy,Family	6.7	149533
tt0385887	movie	Motherless Brooklyn	Motherless Brooklyn	0	2019	\N	144	Crime,Drama,Mystery	6.8	65246
tt0386005	movie	New Police Story	San ging chaat goo si	0	2004	\N	123	Action,Crime,Thriller	6.9	30317
tt0386032	movie	Sicko	Sicko	0	2007	\N	123	Documentary,Drama	8.0	77874
tt0386064	movie	Tae Guk Gi: The Brotherhood of War	Taegukgi hwinallimyeo	0	2004	\N	140	Action,Drama,War	8.0	41963
tt0386117	movie	Where the Wild Things Are	Where the Wild Things Are	0	2009	\N	101	Adventure,Drama,Family	6.7	110879
tt0386140	movie	The Legend of Zorro	The Legend of Zorro	0	2005	\N	129	Action,Adventure,Drama	6.0	112399
tt0386342	movie	Brothers	Brødre	0	2004	\N	117	Drama,War	7.5	12235
tt0386588	movie	Hitch	Hitch	0	2005	\N	118	Comedy,Romance	6.6	344488
tt0386651	movie	Mountain Patrol	Kekexili	0	2004	\N	90	Action,Drama	7.6	5643
tt0386741	movie	Renaissance	Renaissance	0	2006	\N	105	Action,Animation,Sci-Fi	6.6	16651
tt0386820	movie	Terkel in Trouble	Terkel i knibe	0	2004	\N	77	Animation,Comedy,Musical	7.1	12797
tt0387131	movie	The Constant Gardener	The Constant Gardener	0	2005	\N	129	Drama,Mystery,Romance	7.3	153503
tt0387412	movie	Metallica: Some Kind of Monster	Metallica: Some Kind of Monster	0	2004	\N	84	Documentary,Music	7.5	20851
tt0387514	movie	Prime	Prime	0	2005	\N	105	Comedy,Drama,Romance	6.2	42912
tt0387564	movie	Saw	Saw	0	2004	\N	103	Horror,Mystery,Thriller	7.6	495910
tt0387808	movie	Idiocracy	Idiocracy	0	2006	\N	84	Adventure,Comedy,Sci-Fi	6.5	204474
tt0387898	movie	Caché	Caché	0	2005	\N	117	Drama,Mystery,Thriller	7.3	88621
tt0387914	movie	Innocent Voices	Voces inocentes	0	2004	\N	120	Drama,Thriller,War	7.8	8497
tt0388125	movie	In Her Shoes	In Her Shoes	0	2005	\N	130	Comedy,Drama,Romance	6.5	66834
tt0388139	movie	It's All Gone Pete Tong	It's All Gone Pete Tong	0	2004	\N	90	Biography,Comedy,Drama	7.2	21081
tt0388182	movie	King of California	King of California	0	2007	\N	93	Comedy,Drama	6.6	24050
tt0388318	movie	Frozen Land	Paha maa	0	2005	\N	130	Drama	7.4	6621
tt0388473	movie	Tokyo Godfathers	Tôkyô goddofâzâzu	0	2003	\N	92	Adventure,Animation,Comedy	7.8	51783
tt0388482	movie	Transporter 2	Transporter 2	0	2005	\N	87	Action,Thriller	6.3	222827
tt0388505	movie	Live and Become	Va, vis et deviens	0	2005	\N	140	Drama	7.8	6474
tt0388789	movie	Born Into Brothels: Calcutta's Red Light Kids	Born Into Brothels: Calcutta's Red Light Kids	0	2004	\N	85	Biography,Documentary,News	7.2	18496
tt0388795	movie	Brokeback Mountain	Brokeback Mountain	0	2005	\N	134	Drama,Romance	7.7	406311
tt0388838	movie	Clean	Clean	0	2004	\N	90	Drama,Music,Romance	6.8	5042
tt0388888	movie	Dig!	Dig!	0	2004	\N	107	Documentary,Music	7.7	6938
tt0388980	movie	The Greatest Game Ever Played	The Greatest Game Ever Played	0	2005	\N	120	Biography,Drama,Sport	7.4	35239
tt0389557	movie	Black Book	Zwartboek	0	2006	\N	145	Drama,Thriller,War	7.7	82737
tt0389722	movie	30 Days of Night	30 Days of Night	0	2007	\N	113	Horror,Thriller	6.6	196946
tt0389790	movie	Bee Movie	Bee Movie	0	2007	\N	91	Adventure,Animation,Comedy	6.1	191470
tt0389828	movie	C.S.A.: The Confederate States of America	C.S.A.: The Confederate States of America	0	2004	\N	89	Comedy,Drama,War	6.4	5296
tt0389860	movie	Click	Click	0	2006	\N	107	Comedy,Drama,Fantasy	6.4	376393
tt0390022	movie	Friday Night Lights	Friday Night Lights	0	2004	\N	118	Action,Drama,Sport	7.2	69421
tt0390221	movie	Maria Full of Grace	Maria Full of Grace	0	2004	\N	101	Crime,Drama	7.4	37124
tt0390384	movie	Primer	Primer	0	2004	\N	77	Drama,Sci-Fi,Thriller	6.7	119157
tt0390521	movie	Super Size Me	Super Size Me	0	2004	\N	100	Documentary	7.2	115889
tt0390538	movie	Tarnation	Tarnation	0	2003	\N	88	Biography,Documentary	7.1	6842
tt0390614	movie	Waqt: The Race Against Time	Waqt: The Race Against Time	0	2005	\N	153	Comedy,Drama,Family	6.7	12662
tt0390808	movie	36th Precinct	36 quai des orfèvres	0	2004	\N	111	Action,Crime,Drama	7.1	19023
tt0391024	movie	Control Room	Control Room	0	2004	\N	84	Documentary	7.6	5339
tt0391304	movie	A Lot Like Love	A Lot Like Love	0	2005	\N	107	Comedy,Drama,Romance	6.6	72770
tt0392465	movie	Mozart and the Whale	Mozart and the Whale	0	2005	\N	94	Comedy,Drama,Romance	6.7	9551
tt0392878	movie	The Onion Movie	The Onion Movie	0	2008	\N	86	Comedy	6.2	16977
tt0393109	movie	Brick	Brick	0	2005	\N	110	Crime,Drama,Mystery	7.1	112783
tt0393162	movie	Coach Carter	Coach Carter	0	2005	\N	136	Biography,Drama,Sport	7.3	183884
tt0393597	movie	Earth	Earth	0	2007	\N	90	Documentary	7.9	14865
tt0393775	movie	Simon	Simon	0	2004	\N	102	Comedy,Drama	7.8	8283
tt0395119	movie	Captain Alatriste: The Spanish Musketeer	Alatriste	0	2006	\N	145	Adventure,Drama,History	6.1	14413
tt0395125	movie	Ferpect Crime	Crimen ferpecto	0	2004	\N	105	Comedy,Crime,Thriller	7.0	13405
tt0395140	movie	My Little Bride	Eorin shinbu	0	2004	\N	115	Comedy,Drama,Romance	7.0	6166
tt0395169	movie	Hotel Rwanda	Hotel Rwanda	0	2004	\N	121	Biography,Drama,History	8.1	386345
tt0395251	movie	The Producers	The Producers	0	2005	\N	134	Comedy,Crime,Musical	6.4	46122
tt0395584	movie	The Devil's Rejects	The Devil's Rejects	0	2005	\N	107	Crime,Drama,Horror	6.7	109330
tt0395972	movie	North Country	North Country	0	2005	\N	126	Drama	7.3	46559
tt0396171	movie	Perfume: The Story of a Murderer	Perfume: The Story of a Murderer	0	2006	\N	147	Crime,Drama,Fantasy	7.5	274690
tt0396184	movie	Pusher II	Pusher II	0	2004	\N	100	Action,Crime,Drama	7.3	27717
tt0396269	movie	Wedding Crashers	Wedding Crashers	0	2005	\N	119	Comedy,Romance	7.0	390301
tt0396555	movie	Meet the Robinsons	Meet the Robinsons	0	2007	\N	95	Adventure,Animation,Comedy	6.8	118296
tt0396652	movie	Ice Princess	Ice Princess	0	2005	\N	98	Comedy,Drama,Family	6.1	30629
tt0396688	movie	The King	The King	0	2005	\N	105	Drama,Thriller	6.6	7552
tt0396707	movie	The Secret of Moonacre	The Secret of Moonacre	0	2008	\N	103	Adventure,Family,Fantasy	6.1	11702
tt0396752	movie	Nanny McPhee	Nanny McPhee	0	2005	\N	97	Comedy,Family,Fantasy	6.6	89536
tt0397101	movie	The Skeleton Key	The Skeleton Key	0	2005	\N	104	Drama,Horror,Mystery	6.5	128810
tt0397313	movie	Eight Below	Eight Below	0	2006	\N	120	Adventure,Drama,Family	7.3	70587
tt0397535	movie	Memoirs of a Geisha	Memoirs of a Geisha	0	2005	\N	145	Drama,Romance	7.3	168416
tt0397619	movie	Samaritan Girl	Samaria	0	2004	\N	97	Drama	7.0	14343
tt0397892	movie	Bolt	Bolt	0	2008	\N	96	Adventure,Animation,Comedy	6.8	241651
tt0398017	movie	Derailed	Derailed	0	2005	\N	108	Crime,Drama,Thriller	6.6	78170
tt0398027	movie	Down in the Valley	Down in the Valley	0	2005	\N	114	Drama,Romance,Thriller	6.4	19343
tt0398165	movie	The Longest Yard	The Longest Yard	0	2005	\N	113	Comedy,Crime,Sport	6.4	205611
tt0398286	movie	Tangled	Tangled	0	2010	\N	100	Adventure,Animation,Comedy	7.7	528049
tt0398712	movie	Assault on Precinct 13	Assault on Precinct 13	0	2005	\N	109	Action,Crime,Drama	6.3	83539
tt0398808	movie	Bridge to Terabithia	Bridge to Terabithia	0	2007	\N	96	Drama,Family,Fantasy	7.2	184990
tt0398883	movie	The Consequences of Love	Le conseguenze dell'amore	0	2004	\N	100	Crime,Drama,Romance	7.5	19925
tt0399095	movie	Trade	Trade	0	2007	\N	120	Crime,Drama,Thriller	7.3	18726
tt0399102	movie	Godzilla: Final Wars	Godzilla: Final Wars	0	2004	\N	125	Action,Adventure,Fantasy	6.3	10418
tt0399146	movie	A History of Violence	A History of Violence	0	2005	\N	96	Action,Crime,Drama	7.4	267022
tt0399201	movie	The Island	The Island	0	2005	\N	136	Action,Sci-Fi,Thriller	6.8	335976
tt0399295	movie	Lord of War	Lord of War	0	2005	\N	122	Crime,Drama	7.6	351896
tt0399854	movie	Vizontele Tuuba	Vizontele Tuuba	0	2003	\N	111	Comedy,Drama,History	6.5	17178
tt0399862	movie	End of the Spear	End of the Spear	0	2005	\N	108	Adventure,Biography,Drama	6.8	5601
tt0400234	movie	Black Friday	Black Friday	0	2004	\N	143	Action,Crime,Drama	8.4	23170
tt0400525	movie	The Ice Harvest	The Ice Harvest	0	2005	\N	92	Comedy,Crime,Drama	6.2	25561
tt0400717	movie	Open Season	Open Season	0	2006	\N	86	Adventure,Animation,Comedy	6.1	111302
tt0401085	movie	C.R.A.Z.Y.	C.R.A.Z.Y.	0	2005	\N	129	Comedy,Drama	7.8	34852
tt0401233	movie	Appleseed	Appurushîdo	0	2004	\N	101	Action,Adventure,Animation	6.9	18864
tt0401244	movie	The Baxter	The Baxter	0	2005	\N	91	Comedy,Romance	6.4	5076
tt0401383	movie	The Diving Bell and the Butterfly	Le scaphandre et le papillon	0	2007	\N	112	Biography,Drama	8.0	112078
tt0401420	movie	Fierce People	Fierce People	0	2005	\N	107	Drama,Thriller	6.4	7508
tt0401445	movie	A Good Year	A Good Year	0	2006	\N	117	Comedy,Drama,Romance	6.9	105214
tt0401711	movie	Paris, Je T'aime	Paris, je t'aime	0	2006	\N	120	Comedy,Drama,Romance	7.2	75798
tt0401729	movie	John Carter	John Carter	0	2012	\N	132	Action,Adventure,Sci-Fi	6.6	294784
tt0401792	movie	Sin City	Sin City	0	2005	\N	124	Crime,Thriller	8.0	811950
tt0401855	movie	Underworld: Evolution	Underworld: Evolution	0	2006	\N	106	Action,Fantasy,Thriller	6.7	215220
tt0401997	movie	Breach	Breach	0	2007	\N	110	Biography,Crime,Drama	7.0	63320
tt0402014	movie	Ab Tak Chhappan	Ab Tak Chhappan	0	2004	\N	129	Crime,Drama	7.8	9936
tt0402249	movie	The Dark Hours	The Dark Hours	0	2005	\N	80	Horror,Thriller	6.0	5715
tt0402399	movie	The New World	The New World	0	2005	\N	135	Biography,Drama,History	6.7	92615
tt0402850	movie	The Big White	The Big White	0	2005	\N	100	Comedy,Crime,Drama	6.3	15759
tt0402894	movie	Casanova	Casanova	0	2005	\N	112	Adventure,Comedy,Drama	6.5	57537
tt0402910	movie	Chaos	Chaos	0	2005	\N	106	Action,Crime,Drama	6.4	59738
tt0403358	movie	Night Watch	Nochnoy dozor	0	2004	\N	114	Action,Fantasy,Horror	6.4	56424
tt0403455	movie	Roll Bounce	Roll Bounce	0	2005	\N	112	Comedy,Drama,Music	6.3	8100
tt0403508	movie	The Sisterhood of the Traveling Pants	The Sisterhood of the Traveling Pants	0	2005	\N	119	Comedy,Drama,Romance	6.5	67348
tt0403702	movie	Youth in Revolt	Youth in Revolt	0	2009	\N	90	Comedy,Drama,Romance	6.4	77524
tt0404030	movie	Everything Is Illuminated	Everything Is Illuminated	0	2005	\N	106	Comedy,Drama	7.4	60952
tt0404032	movie	The Exorcism of Emily Rose	The Exorcism of Emily Rose	0	2005	\N	119	Drama,Horror,Thriller	6.7	146140
tt0404203	movie	Little Children	Little Children	0	2006	\N	137	Drama,Romance	7.5	120271
tt0404254	movie	My Sassy Girl	My Sassy Girl	0	2008	\N	92	Comedy,Drama,Romance	6.2	20787
tt0404390	movie	Running Scared	Running Scared	0	2006	\N	122	Action,Crime,Drama	7.3	105745
tt0404802	movie	The Notorious Bettie Page	The Notorious Bettie Page	0	2005	\N	91	Biography,Drama	6.5	11998
tt0405094	movie	The Lives of Others	Das Leben der Anderen	0	2006	\N	137	Drama,Mystery,Thriller	8.4	431755
tt0405159	movie	Million Dollar Baby	Million Dollar Baby	0	2004	\N	132	Drama,Sport	8.1	752306
tt0405163	movie	The Amateurs	The Moguls	0	2005	\N	96	Comedy	6.2	6724
tt0405266	movie	Raincoat	Raincoat	0	2004	\N	117	Drama,Romance	7.7	5660
tt0405296	movie	A Scanner Darkly	A Scanner Darkly	0	2006	\N	100	Animation,Comedy,Crime	7.0	120486
tt0405325	movie	Sky High	Sky High	0	2005	\N	100	Action,Comedy,Family	6.3	99075
tt0405393	movie	Rudo y Cursi	Rudo y Cursi	0	2008	\N	103	Comedy,Drama,Sport	6.7	9538
tt0405422	movie	The 40-Year-Old Virgin	The 40 Year Old Virgin	0	2005	\N	116	Comedy,Romance	7.1	489887
tt0405508	movie	Rang De Basanti	Rang De Basanti	0	2006	\N	167	Comedy,Crime,Drama	8.1	124974
tt0405676	movie	All the King's Men	All the King's Men	0	2006	\N	128	Drama,Thriller	6.1	26258
tt0405743	movie	Barefoot	Barfuss	0	2005	\N	118	Comedy,Drama,Romance	7.1	11485
tt0405821	movie	Casshern	Casshern	0	2004	\N	142	Action,Drama,Fantasy	6.0	13984
tt0406158	movie	The Prize Winner of Defiance, Ohio	The Prize Winner of Defiance, Ohio	0	2005	\N	99	Biography,Drama	7.2	8473
tt0406375	movie	Zathura: A Space Adventure	Zathura: A Space Adventure	0	2005	\N	101	Action,Adventure,Comedy	6.3	122513
tt0406650	movie	The Chumscrubber	The Chumscrubber	0	2005	\N	108	Comedy,Drama	6.8	19447
tt0406816	movie	The Guardian	The Guardian	0	2006	\N	139	Adventure,Drama	6.9	101698
tt0406977	movie	Masti	Masti	0	2004	\N	166	Comedy,Crime,Mystery	6.2	7409
tt0407121	movie	Pooh's Heffalump Movie	Pooh's Heffalump Movie	0	2005	\N	68	Adventure,Animation,Comedy	6.4	9043
tt0407265	movie	Transamerica	Transamerica	0	2005	\N	103	Adventure,Comedy,Drama	7.3	43009
tt0407304	movie	War of the Worlds	War of the Worlds	0	2005	\N	117	Action,Adventure,Sci-Fi	6.6	496301
tt0407621	movie	Calvaire	Calvaire	0	2004	\N	88	Drama,Horror,Thriller	6.1	14767
tt0407851	movie	Hana and Alice	Hana to Arisu	0	2004	\N	135	Comedy,Drama,Romance	7.2	5241
tt0407887	movie	The Departed	The Departed	0	2006	\N	151	Crime,Drama,Thriller	8.5	1507089
tt0408017	movie	Everything About Mustafa	Mustafa Hakkinda Hersey	0	2004	\N	119	Drama,Thriller	7.5	10039
tt0408236	movie	Sweeney Todd: The Demon Barber of Fleet Street	Sweeney Todd: The Demon Barber of Fleet Street	0	2007	\N	116	Drama,Horror,Musical	7.3	400107
tt0408306	movie	Munich	Munich	0	2005	\N	164	Drama,History,Thriller	7.5	248881
tt0408664	movie	Nobody Knows	Dare mo shiranai	0	2004	\N	141	Drama	8.0	34072
tt0408777	movie	The Edukators	Die fetten Jahre sind vorbei	0	2004	\N	127	Drama,Romance	7.4	32798
tt0408790	movie	Flightplan	Flightplan	0	2005	\N	98	Drama,Mystery,Thriller	6.3	180399
tt0408985	movie	Last Holiday	Last Holiday	0	2006	\N	112	Comedy,Drama,Romance	6.6	40792
tt0409072	movie	Windstruck	Nae yeojachingureul sogae habnida	0	2004	\N	123	Comedy,Crime,Drama	7.1	7914
tt0409184	movie	Russian Dolls	Les poupées russes	0	2005	\N	125	Comedy,Drama,Romance	6.9	21727
tt0409345	movie	Surveillance	Surveillance	0	2008	\N	97	Crime,Drama,Mystery	6.3	18865
tt0409379	movie	In Secret	In Secret	0	2013	\N	107	Crime,Drama,Thriller	6.1	10461
tt0409459	movie	Watchmen	Watchmen	0	2009	\N	162	Action,Drama,Mystery	7.6	602276
tt0409681	movie	Lies and Alibis	The Alibi	0	2006	\N	90	Comedy,Drama,Romance	6.3	6548
tt0409847	movie	Cowboys & Aliens	Cowboys & Aliens	0	2011	\N	119	Action,Drama,Sci-Fi	6.0	238650
tt0409904	movie	Day Watch	Dnevnoy dozor	0	2006	\N	132	Action,Fantasy,Horror	6.4	36011
tt0410097	movie	Hustle & Flow	Hustle & Flow	0	2005	\N	116	Crime,Drama,Music	7.3	44783
tt0410297	movie	The Lake House	The Lake House	0	2006	\N	99	Drama,Fantasy,Romance	6.8	162770
tt0410369	movie	Where's Firuze?	Neredesin Firuze	0	2004	\N	128	Comedy,Music	7.4	13150
tt0410377	movie	Nim's Island	Nim's Island	0	2008	\N	96	Adventure,Family,Fantasy	6.0	37834
tt0410730	movie	Taxidermia	Taxidermia	0	2006	\N	94	Comedy,Horror	6.8	19273
tt0410764	movie	Tideland	Tideland	0	2005	\N	120	Drama,Fantasy,Horror	6.3	35534
tt0411118	movie	Anthony Zimmer	Anthony Zimmer	0	2005	\N	89	Crime,Drama,Romance	6.5	8753
tt0411195	movie	Breakfast on Pluto	Breakfast on Pluto	0	2005	\N	128	Comedy,Drama	7.2	25719
tt0411270	movie	The Beat That My Heart Skipped	De battre mon coeur s'est arrêté	0	2005	\N	108	Crime,Drama,Music	7.2	21210
tt0411272	movie	Mesrine: Public Enemy No. 1	L'ennemi public n°1	0	2008	\N	133	Action,Biography,Crime	7.4	31963
tt0411469	movie	Hazaaron Khwaishein Aisi	Hazaaron Khwaishein Aisi	0	2003	\N	120	Drama	7.9	5496
tt0411477	movie	Hellboy II: The Golden Army	Hellboy II: The Golden Army	0	2008	\N	120	Action,Adventure,Fantasy	7.0	295033
tt0412019	movie	Broken Flowers	Broken Flowers	0	2005	\N	106	Comedy,Drama,Mystery	7.1	109122
tt0412080	movie	The World's Fastest Indian	The World's Fastest Indian	0	2005	\N	127	Biography,Drama,Sport	7.8	62397
tt0412536	movie	Brideshead Revisited	Brideshead Revisited	0	2008	\N	133	Drama,Romance	6.6	14049
tt0412637	movie	Delirious	Delirious	0	2006	\N	107	Comedy,Drama,Romance	6.4	7135
tt0412798	movie	Half Light	Half Light	0	2006	\N	110	Drama,Horror,Mystery	6.0	15080
tt0412922	movie	Little Manhattan	Little Manhattan	0	2005	\N	90	Comedy,Family,Romance	7.4	25479
tt0413015	movie	Mrs. Henderson Presents	Mrs. Henderson Presents	0	2005	\N	103	Comedy,Drama,Music	7.0	16919
tt0413267	movie	Shrek the Third	Shrek the Third	0	2007	\N	93	Adventure,Animation,Comedy	6.1	351267
tt0413300	movie	Spider-Man 3	Spider-Man 3	0	2007	\N	139	Action,Adventure,Sci-Fi	6.3	678789
tt0413893	movie	The Taste of Tea	Cha no aji	0	2004	\N	143	Comedy,Fantasy	7.6	7657
tt0413895	movie	Charlotte's Web	Charlotte's Web	0	2006	\N	97	Adventure,Comedy,Family	6.3	48819
tt0414055	movie	Elizabeth: The Golden Age	Elizabeth: The Golden Age	0	2007	\N	114	Biography,Drama,History	6.8	77226
tt0414387	movie	Pride & Prejudice	Pride & Prejudice	0	2005	\N	129	Drama,Romance	7.8	360960
tt0414852	movie	District B13	Banlieue 13	0	2004	\N	84	Action,Crime,Sci-Fi	7.1	76158
tt0414931	movie	Breaking News	Dai si gin	0	2004	\N	90	Action,Crime,Drama	6.7	6035
tt0414951	movie	The Quiet	The Quiet	0	2005	\N	96	Crime,Drama,Thriller	6.1	18057
tt0414993	movie	The Fountain	The Fountain	0	2006	\N	97	Drama,Mystery,Romance	7.1	254652
tt0415306	movie	Talladega Nights: The Ballad of Ricky Bobby	Talladega Nights: The Ballad of Ricky Bobby	0	2006	\N	108	Comedy,Sport	6.6	209168
tt0415856	movie	Hounddog	Hounddog	0	2007	\N	98	Drama,Music	6.2	6713
tt0415932	movie	Lemming	Lemming	0	2005	\N	129	Drama,Mystery,Thriller	6.7	5440
tt0415965	movie	Martian Child	Martian Child	0	2007	\N	106	Comedy,Drama,Family	6.7	21302
tt0415978	movie	Me and You and Everyone We Know	Me and You and Everyone We Know	0	2005	\N	85	Comedy,Drama	7.2	38268
tt0416044	movie	Mongol: The Rise of Genghis Khan	Mongol	0	2007	\N	126	Action,Biography,Drama	7.2	50679
tt0416185	movie	Resurrecting the Champ	Resurrecting the Champ	0	2007	\N	112	Drama,Sport	6.7	21634
tt0416212	movie	The Secret Life of Bees	The Secret Life of Bees	0	2008	\N	114	Drama	7.2	29237
tt0416220	movie	Kamikaze Girls	Shimotsuma monogatari	0	2004	\N	102	Comedy	7.2	8698
tt0416236	movie	The Spiderwick Chronicles	The Spiderwick Chronicles	0	2008	\N	96	Action,Adventure,Drama	6.5	106914
tt0416315	movie	Wolf Creek	Wolf Creek	0	2005	\N	99	Horror,Thriller	6.2	82529
tt0416320	movie	Match Point	Match Point	0	2005	\N	124	Drama,Romance,Thriller	7.6	235227
tt0416449	movie	300	300	0	2006	\N	117	Action,Drama	7.6	897470
tt0416508	movie	Becoming Jane	Becoming Jane	0	2007	\N	120	Biography,Drama,Romance	7.0	67199
tt0416960	movie	The Lizard	Marmoulak	0	2004	\N	115	Comedy,Drama	8.4	23905
